,fold,layer_size,momentum_value,activation_value,feature_number,score
1167,7,100,0.9,logistic,58,0.8266666666666667
1168,8,100,0.9,logistic,58,0.8248337028824834
1169,9,100,0.9,logistic,58,0.84
1170,0,100,0.9,logistic,59,0.8181818181818182
1171,1,100,0.9,logistic,59,0.8377777777777777
1172,2,100,0.9,logistic,59,0.8270509977827051
1173,3,100,0.9,logistic,59,0.8133333333333334
1174,4,100,0.9,logistic,59,0.8203991130820399
1175,5,100,0.9,logistic,59,0.8466666666666667
1176,6,100,0.9,logistic,59,0.8403547671840355
1177,7,100,0.9,logistic,59,0.8133333333333334
1178,8,100,0.9,logistic,59,0.8226164079822617
1179,9,100,0.9,logistic,59,0.8288888888888889
1180,0,200,0,logistic,1,0.5188470066518847
1181,1,200,0,logistic,1,0.5044444444444445
1182,2,200,0,logistic,1,0.5033259423503326
1183,3,200,0,logistic,1,0.52
1184,4,200,0,logistic,1,0.5210643015521065
1185,5,200,0,logistic,1,0.5022222222222222
1186,6,200,0,logistic,1,0.5210643015521065
1187,7,200,0,logistic,1,0.5022222222222222
1188,8,200,0,logistic,1,0.5055432372505543
1189,9,200,0,logistic,1,0.5177777777777778
1190,0,200,0,logistic,2,0.5587583148558758
1191,1,200,0,logistic,2,0.5377777777777778
1192,2,200,0,logistic,2,0.532150776053215
1193,3,200,0,logistic,2,0.5711111111111111
1194,4,200,0,logistic,2,0.5543237250554324
1195,5,200,0,logistic,2,0.5311111111111111
1196,6,200,0,logistic,2,0.5521064301552107
1197,7,200,0,logistic,2,0.5377777777777778
1198,8,200,0,logistic,2,0.549889135254989
1199,9,200,0,logistic,2,0.5533333333333333
1200,0,200,0,logistic,3,0.6008869179600886
1201,1,200,0,logistic,3,0.5466666666666666
1202,2,200,0,logistic,3,0.5853658536585366
1203,3,200,0,logistic,3,0.5511111111111111
1204,4,200,0,logistic,3,0.5964523281596452
1205,5,200,0,logistic,3,0.5444444444444444
1206,6,200,0,logistic,3,0.5698447893569845
1207,7,200,0,logistic,3,0.6
1208,8,200,0,logistic,3,0.5964523281596452
1209,9,200,0,logistic,3,0.5733333333333334
1210,0,200,0,logistic,4,0.6053215077605322
1211,1,200,0,logistic,4,0.6155555555555555
1212,2,200,0,logistic,4,0.6164079822616408
1213,3,200,0,logistic,4,0.6066666666666667
1214,4,200,0,logistic,4,0.6208425720620843
1215,5,200,0,logistic,4,0.5955555555555555
1216,6,200,0,logistic,4,0.6031042128603105
1217,7,200,0,logistic,4,0.6088888888888889
1218,8,200,0,logistic,4,0.6319290465631929
1219,9,200,0,logistic,4,0.5822222222222222
1220,0,200,0,logistic,5,0.6341463414634146
1221,1,200,0,logistic,5,0.5955555555555555
1222,2,200,0,logistic,5,0.647450110864745
1223,3,200,0,logistic,5,0.64
1224,4,200,0,logistic,5,0.6518847006651884
1225,5,200,0,logistic,5,0.6222222222222222
1226,6,200,0,logistic,5,0.6385809312638581
1227,7,200,0,logistic,5,0.6111111111111112
1228,8,200,0,logistic,5,0.6186252771618626
1229,9,200,0,logistic,5,0.6155555555555555
1230,0,200,0,logistic,6,0.6518847006651884
1231,1,200,0,logistic,6,0.6577777777777778
1232,2,200,0,logistic,6,0.6518847006651884
1233,3,200,0,logistic,6,0.6266666666666667
1234,4,200,0,logistic,6,0.6541019955654102
1235,5,200,0,logistic,6,0.64
1236,6,200,0,logistic,6,0.647450110864745
1237,7,200,0,logistic,6,0.6333333333333333
1238,8,200,0,logistic,6,0.6674057649667405
1239,9,200,0,logistic,6,0.6311111111111111
1240,0,200,0,logistic,7,0.6629711751662971
1241,1,200,0,logistic,7,0.6711111111111111
1242,2,200,0,logistic,7,0.6829268292682927
1243,3,200,0,logistic,7,0.6666666666666666
1244,4,200,0,logistic,7,0.6651884700665188
1245,5,200,0,logistic,7,0.6755555555555556
1246,6,200,0,logistic,7,0.6496674057649667
1247,7,200,0,logistic,7,0.6644444444444444
1248,8,200,0,logistic,7,0.6762749445676275
1249,9,200,0,logistic,7,0.6644444444444444
1250,0,200,0,logistic,8,0.6740576496674058
1251,1,200,0,logistic,8,0.6866666666666666
1252,2,200,0,logistic,8,0.656319290465632
1253,3,200,0,logistic,8,0.6688888888888889
1254,4,200,0,logistic,8,0.6496674057649667
1255,5,200,0,logistic,8,0.6888888888888889
1256,6,200,0,logistic,8,0.6585365853658537
1257,7,200,0,logistic,8,0.6711111111111111
1258,8,200,0,logistic,8,0.7117516629711752
1259,9,200,0,logistic,8,0.66
1260,0,200,0,logistic,9,0.7250554323725056
1261,1,200,0,logistic,9,0.7711111111111111
1262,2,200,0,logistic,9,0.7694013303769401
1263,3,200,0,logistic,9,0.7288888888888889
1264,4,200,0,logistic,9,0.729490022172949
1265,5,200,0,logistic,9,0.7488888888888889
1266,6,200,0,logistic,9,0.7405764966740577
1267,7,200,0,logistic,9,0.7266666666666667
1268,8,200,0,logistic,9,0.7427937915742794
1269,9,200,0,logistic,9,0.7155555555555555
1270,0,200,0,logistic,10,0.7427937915742794
1271,1,200,0,logistic,10,0.7533333333333333
1272,2,200,0,logistic,10,0.7583148558758315
1273,3,200,0,logistic,10,0.7466666666666667
1274,4,200,0,logistic,10,0.7472283813747228
1275,5,200,0,logistic,10,0.7466666666666667
1276,6,200,0,logistic,10,0.738359201773836
1277,7,200,0,logistic,10,0.7466666666666667
1278,8,200,0,logistic,10,0.7472283813747228
1279,9,200,0,logistic,10,0.7666666666666667
1280,0,200,0,logistic,11,0.7516629711751663
1281,1,200,0,logistic,11,0.7355555555555555
1282,2,200,0,logistic,11,0.7317073170731707
1283,3,200,0,logistic,11,0.8
1284,4,200,0,logistic,11,0.753880266075388
1285,5,200,0,logistic,11,0.7666666666666667
1286,6,200,0,logistic,11,0.7694013303769401
1287,7,200,0,logistic,11,0.7622222222222222
1288,8,200,0,logistic,11,0.7605321507760532
1289,9,200,0,logistic,11,0.7577777777777778
1290,0,200,0,logistic,12,0.7583148558758315
1291,1,200,0,logistic,12,0.7755555555555556
1292,2,200,0,logistic,12,0.7716186252771619
1293,3,200,0,logistic,12,0.7488888888888889
1294,4,200,0,logistic,12,0.7760532150776053
1295,5,200,0,logistic,12,0.78
1296,6,200,0,logistic,12,0.7605321507760532
1297,7,200,0,logistic,12,0.7777777777777778
1298,8,200,0,logistic,12,0.7472283813747228
1299,9,200,0,logistic,12,0.7866666666666666
1300,0,200,0,logistic,13,0.7804878048780488
1301,1,200,0,logistic,13,0.7777777777777778
1302,2,200,0,logistic,13,0.8159645232815964
1303,3,200,0,logistic,13,0.7844444444444445
1304,4,200,0,logistic,13,0.8004434589800443
1305,5,200,0,logistic,13,0.7933333333333333
1306,6,200,0,logistic,13,0.7982261640798226
1307,7,200,0,logistic,13,0.7777777777777778
1308,8,200,0,logistic,13,0.7804878048780488
1309,9,200,0,logistic,13,0.78
1310,0,200,0,logistic,14,0.7960088691796009
1311,1,200,0,logistic,14,0.8088888888888889
1312,2,200,0,logistic,14,0.7915742793791575
1313,3,200,0,logistic,14,0.7822222222222223
1314,4,200,0,logistic,14,0.7871396895787139
1315,5,200,0,logistic,14,0.7555555555555555
1316,6,200,0,logistic,14,0.7827050997782705
1317,7,200,0,logistic,14,0.7933333333333333
1318,8,200,0,logistic,14,0.7716186252771619
1319,9,200,0,logistic,14,0.8133333333333334
1320,0,200,0,logistic,15,0.8093126385809313
1321,1,200,0,logistic,15,0.7844444444444445
1322,2,200,0,logistic,15,0.7694013303769401
1323,3,200,0,logistic,15,0.7977777777777778
1324,4,200,0,logistic,15,0.7849223946784922
1325,5,200,0,logistic,15,0.8111111111111111
1326,6,200,0,logistic,15,0.7849223946784922
1327,7,200,0,logistic,15,0.8111111111111111
1328,8,200,0,logistic,15,0.7982261640798226
1329,9,200,0,logistic,15,0.7755555555555556
1330,0,200,0,logistic,16,0.7960088691796009
1331,1,200,0,logistic,16,0.78
1332,2,200,0,logistic,16,0.7937915742793792
1333,3,200,0,logistic,16,0.7777777777777778
1334,4,200,0,logistic,16,0.7671840354767184
1335,5,200,0,logistic,16,0.7977777777777778
1336,6,200,0,logistic,16,0.7605321507760532
1337,7,200,0,logistic,16,0.8155555555555556
1338,8,200,0,logistic,16,0.7849223946784922
1339,9,200,0,logistic,16,0.7822222222222223
1340,0,200,0,logistic,17,0.7827050997782705
1341,1,200,0,logistic,17,0.8066666666666666
1342,2,200,0,logistic,17,0.7804878048780488
1343,3,200,0,logistic,17,0.8133333333333334
1344,4,200,0,logistic,17,0.7849223946784922
1345,5,200,0,logistic,17,0.7888888888888889
1346,6,200,0,logistic,17,0.8048780487804879
1347,7,200,0,logistic,17,0.8066666666666666
1348,8,200,0,logistic,17,0.8048780487804879
1349,9,200,0,logistic,17,0.7866666666666666
1350,0,200,0,logistic,18,0.7827050997782705
1351,1,200,0,logistic,18,0.7888888888888889
1352,2,200,0,logistic,18,0.7671840354767184
1353,3,200,0,logistic,18,0.7711111111111111
1354,4,200,0,logistic,18,0.7782705099778271
1355,5,200,0,logistic,18,0.7822222222222223
1356,6,200,0,logistic,18,0.7782705099778271
1357,7,200,0,logistic,18,0.7822222222222223
1358,8,200,0,logistic,18,0.7915742793791575
1359,9,200,0,logistic,18,0.7644444444444445
1360,0,200,0,logistic,19,0.7649667405764967
1361,1,200,0,logistic,19,0.8133333333333334
1362,2,200,0,logistic,19,0.8004434589800443
1363,3,200,0,logistic,19,0.8022222222222222
1364,4,200,0,logistic,19,0.7782705099778271
1365,5,200,0,logistic,19,0.8111111111111111
1366,6,200,0,logistic,19,0.7871396895787139
1367,7,200,0,logistic,19,0.78
1368,8,200,0,logistic,19,0.7982261640798226
1369,9,200,0,logistic,19,0.8
1370,0,200,0,logistic,20,0.7849223946784922
1371,1,200,0,logistic,20,0.7977777777777778
1372,2,200,0,logistic,20,0.7827050997782705
1373,3,200,0,logistic,20,0.7911111111111111
1374,4,200,0,logistic,20,0.802660753880266
1375,5,200,0,logistic,20,0.7955555555555556
1376,6,200,0,logistic,20,0.8004434589800443
1377,7,200,0,logistic,20,0.7977777777777778
1378,8,200,0,logistic,20,0.811529933481153
1379,9,200,0,logistic,20,0.7911111111111111
1380,0,200,0,logistic,21,0.802660753880266
1381,1,200,0,logistic,21,0.7844444444444445
1382,2,200,0,logistic,21,0.8137472283813747
1383,3,200,0,logistic,21,0.8022222222222222
1384,4,200,0,logistic,21,0.7782705099778271
1385,5,200,0,logistic,21,0.8022222222222222
1386,6,200,0,logistic,21,0.802660753880266
1387,7,200,0,logistic,21,0.8066666666666666
1388,8,200,0,logistic,21,0.7849223946784922
1389,9,200,0,logistic,21,0.7888888888888889
1390,0,200,0,logistic,22,0.7937915742793792
1391,1,200,0,logistic,22,0.8044444444444444
1392,2,200,0,logistic,22,0.7627494456762749
1393,3,200,0,logistic,22,0.8044444444444444
1394,4,200,0,logistic,22,0.7782705099778271
1395,5,200,0,logistic,22,0.8044444444444444
1396,6,200,0,logistic,22,0.7982261640798226
1397,7,200,0,logistic,22,0.8066666666666666
1398,8,200,0,logistic,22,0.7804878048780488
1399,9,200,0,logistic,22,0.7955555555555556
1400,0,200,0,logistic,23,0.7893569844789357
1401,1,200,0,logistic,23,0.7711111111111111
1402,2,200,0,logistic,23,0.8270509977827051
1403,3,200,0,logistic,23,0.7911111111111111
1404,4,200,0,logistic,23,0.7915742793791575
1405,5,200,0,logistic,23,0.7866666666666666
1406,6,200,0,logistic,23,0.8048780487804879
1407,7,200,0,logistic,23,0.7822222222222223
1408,8,200,0,logistic,23,0.7982261640798226
1409,9,200,0,logistic,23,0.8066666666666666
1410,0,200,0,logistic,24,0.7694013303769401
1411,1,200,0,logistic,24,0.7822222222222223
1412,2,200,0,logistic,24,0.7760532150776053
1413,3,200,0,logistic,24,0.8
1414,4,200,0,logistic,24,0.7937915742793792
1415,5,200,0,logistic,24,0.7955555555555556
1416,6,200,0,logistic,24,0.8093126385809313
1417,7,200,0,logistic,24,0.7688888888888888
1418,8,200,0,logistic,24,0.7827050997782705
1419,9,200,0,logistic,24,0.8111111111111111
1420,0,200,0,logistic,25,0.8203991130820399
1421,1,200,0,logistic,25,0.7911111111111111
1422,2,200,0,logistic,25,0.7716186252771619
1423,3,200,0,logistic,25,0.8022222222222222
1424,4,200,0,logistic,25,0.7893569844789357
1425,5,200,0,logistic,25,0.7888888888888889
1426,6,200,0,logistic,25,0.8004434589800443
1427,7,200,0,logistic,25,0.7911111111111111
1428,8,200,0,logistic,25,0.7671840354767184
1429,9,200,0,logistic,25,0.78
1430,0,200,0,logistic,26,0.7893569844789357
1431,1,200,0,logistic,26,0.8066666666666666
1432,2,200,0,logistic,26,0.7937915742793792
1433,3,200,0,logistic,26,0.8155555555555556
1434,4,200,0,logistic,26,0.811529933481153
1435,5,200,0,logistic,26,0.7755555555555556
1436,6,200,0,logistic,26,0.7960088691796009
1437,7,200,0,logistic,26,0.7844444444444445
1438,8,200,0,logistic,26,0.8093126385809313
1439,9,200,0,logistic,26,0.7955555555555556
1440,0,200,0,logistic,27,0.802660753880266
1441,1,200,0,logistic,27,0.8066666666666666
1442,2,200,0,logistic,27,0.7849223946784922
1443,3,200,0,logistic,27,0.7911111111111111
1444,4,200,0,logistic,27,0.802660753880266
1445,5,200,0,logistic,27,0.7822222222222223
1446,6,200,0,logistic,27,0.7893569844789357
1447,7,200,0,logistic,27,0.82
1448,8,200,0,logistic,27,0.7716186252771619
1449,9,200,0,logistic,27,0.7822222222222223
1450,0,200,0,logistic,28,0.802660753880266
1451,1,200,0,logistic,28,0.8044444444444444
1452,2,200,0,logistic,28,0.8203991130820399
1453,3,200,0,logistic,28,0.7733333333333333
1454,4,200,0,logistic,28,0.8159645232815964
1455,5,200,0,logistic,28,0.8022222222222222
1456,6,200,0,logistic,28,0.7937915742793792
1457,7,200,0,logistic,28,0.78
1458,8,200,0,logistic,28,0.7849223946784922
1459,9,200,0,logistic,28,0.7933333333333333
1460,0,200,0,logistic,29,0.802660753880266
1461,1,200,0,logistic,29,0.7844444444444445
1462,2,200,0,logistic,29,0.7915742793791575
1463,3,200,0,logistic,29,0.8044444444444444
1464,4,200,0,logistic,29,0.7982261640798226
1465,5,200,0,logistic,29,0.7977777777777778
1466,6,200,0,logistic,29,0.8093126385809313
1467,7,200,0,logistic,29,0.8444444444444444
1468,8,200,0,logistic,29,0.802660753880266
1469,9,200,0,logistic,29,0.8022222222222222
1470,0,200,0,logistic,30,0.8181818181818182
1471,1,200,0,logistic,30,0.7866666666666666
1472,2,200,0,logistic,30,0.7871396895787139
1473,3,200,0,logistic,30,0.7844444444444445
1474,4,200,0,logistic,30,0.7716186252771619
1475,5,200,0,logistic,30,0.7844444444444445
1476,6,200,0,logistic,30,0.7694013303769401
1477,7,200,0,logistic,30,0.7888888888888889
1478,8,200,0,logistic,30,0.7827050997782705
1479,9,200,0,logistic,30,0.7933333333333333
1480,0,200,0,logistic,31,0.7827050997782705
1481,1,200,0,logistic,31,0.8177777777777778
1482,2,200,0,logistic,31,0.8004434589800443
1483,3,200,0,logistic,31,0.7688888888888888
1484,4,200,0,logistic,31,0.7694013303769401
1485,5,200,0,logistic,31,0.7955555555555556
1486,6,200,0,logistic,31,0.7694013303769401
1487,7,200,0,logistic,31,0.8044444444444444
1488,8,200,0,logistic,31,0.7937915742793792
1489,9,200,0,logistic,31,0.7822222222222223
1490,0,200,0,logistic,32,0.7827050997782705
1491,1,200,0,logistic,32,0.8244444444444444
1492,2,200,0,logistic,32,0.7937915742793792
1493,3,200,0,logistic,32,0.8022222222222222
1494,4,200,0,logistic,32,0.802660753880266
1495,5,200,0,logistic,32,0.8088888888888889
1496,6,200,0,logistic,32,0.7649667405764967
1497,7,200,0,logistic,32,0.8333333333333334
1498,8,200,0,logistic,32,0.7849223946784922
1499,9,200,0,logistic,32,0.8088888888888889
1500,0,200,0,logistic,33,0.7716186252771619
1501,1,200,0,logistic,33,0.8
1502,2,200,0,logistic,33,0.7937915742793792
1503,3,200,0,logistic,33,0.8044444444444444
1504,4,200,0,logistic,33,0.7982261640798226
1505,5,200,0,logistic,33,0.7888888888888889
1506,6,200,0,logistic,33,0.7782705099778271
1507,7,200,0,logistic,33,0.8
1508,8,200,0,logistic,33,0.7982261640798226
1509,9,200,0,logistic,33,0.8111111111111111
1510,0,200,0,logistic,34,0.7871396895787139
1511,1,200,0,logistic,34,0.7866666666666666
1512,2,200,0,logistic,34,0.8093126385809313
1513,3,200,0,logistic,34,0.78
1514,4,200,0,logistic,34,0.8048780487804879
1515,5,200,0,logistic,34,0.8155555555555556
1516,6,200,0,logistic,34,0.8070953436807096
1517,7,200,0,logistic,34,0.7688888888888888
1518,8,200,0,logistic,34,0.8093126385809313
1519,9,200,0,logistic,34,0.7888888888888889
1520,0,200,0,logistic,35,0.8093126385809313
1521,1,200,0,logistic,35,0.8177777777777778
1522,2,200,0,logistic,35,0.8048780487804879
1523,3,200,0,logistic,35,0.78
1524,4,200,0,logistic,35,0.8226164079822617
1525,5,200,0,logistic,35,0.8
1526,6,200,0,logistic,35,0.811529933481153
1527,7,200,0,logistic,35,0.8111111111111111
1528,8,200,0,logistic,35,0.8048780487804879
1529,9,200,0,logistic,35,0.7777777777777778
1530,0,200,0,logistic,36,0.7782705099778271
1531,1,200,0,logistic,36,0.82
1532,2,200,0,logistic,36,0.8226164079822617
1533,3,200,0,logistic,36,0.8044444444444444
1534,4,200,0,logistic,36,0.8137472283813747
1535,5,200,0,logistic,36,0.7955555555555556
1536,6,200,0,logistic,36,0.8093126385809313
1537,7,200,0,logistic,36,0.8044444444444444
1538,8,200,0,logistic,36,0.7937915742793792
1539,9,200,0,logistic,36,0.7844444444444445
1540,0,200,0,logistic,37,0.8181818181818182
1541,1,200,0,logistic,37,0.7888888888888889
1542,2,200,0,logistic,37,0.7694013303769401
1543,3,200,0,logistic,37,0.8155555555555556
1544,4,200,0,logistic,37,0.8048780487804879
1545,5,200,0,logistic,37,0.7977777777777778
1546,6,200,0,logistic,37,0.7937915742793792
1547,7,200,0,logistic,37,0.8355555555555556
1548,8,200,0,logistic,37,0.8004434589800443
1549,9,200,0,logistic,37,0.7844444444444445
1550,0,200,0,logistic,38,0.8137472283813747
1551,1,200,0,logistic,38,0.8311111111111111
1552,2,200,0,logistic,38,0.8004434589800443
1553,3,200,0,logistic,38,0.7955555555555556
1554,4,200,0,logistic,38,0.7937915742793792
1555,5,200,0,logistic,38,0.8244444444444444
1556,6,200,0,logistic,38,0.8137472283813747
1557,7,200,0,logistic,38,0.8133333333333334
1558,8,200,0,logistic,38,0.8070953436807096
1559,9,200,0,logistic,38,0.8155555555555556
1560,0,200,0,logistic,39,0.811529933481153
1561,1,200,0,logistic,39,0.8133333333333334
1562,2,200,0,logistic,39,0.8048780487804879
1563,3,200,0,logistic,39,0.8
1564,4,200,0,logistic,39,0.7982261640798226
1565,5,200,0,logistic,39,0.8133333333333334
1566,6,200,0,logistic,39,0.8381374722838137
1567,7,200,0,logistic,39,0.8066666666666666
1568,8,200,0,logistic,39,0.8292682926829268
1569,9,200,0,logistic,39,0.7977777777777778
1570,0,200,0,logistic,40,0.7893569844789357
1571,1,200,0,logistic,40,0.8177777777777778
1572,2,200,0,logistic,40,0.8203991130820399
1573,3,200,0,logistic,40,0.8222222222222222
1574,4,200,0,logistic,40,0.8159645232815964
1575,5,200,0,logistic,40,0.8377777777777777
1576,6,200,0,logistic,40,0.802660753880266
1577,7,200,0,logistic,40,0.82
1578,8,200,0,logistic,40,0.8070953436807096
1579,9,200,0,logistic,40,0.8266666666666667
1580,0,200,0,logistic,41,0.8181818181818182
1581,1,200,0,logistic,41,0.8022222222222222
1582,2,200,0,logistic,41,0.8070953436807096
1583,3,200,0,logistic,41,0.8222222222222222
1584,4,200,0,logistic,41,0.7982261640798226
1585,5,200,0,logistic,41,0.8088888888888889
1586,6,200,0,logistic,41,0.802660753880266
1587,7,200,0,logistic,41,0.8066666666666666
1588,8,200,0,logistic,41,0.811529933481153
1589,9,200,0,logistic,41,0.8311111111111111
1590,0,200,0,logistic,42,0.8093126385809313
1591,1,200,0,logistic,42,0.7866666666666666
1592,2,200,0,logistic,42,0.7871396895787139
1593,3,200,0,logistic,42,0.82
1594,4,200,0,logistic,42,0.7871396895787139
1595,5,200,0,logistic,42,0.8022222222222222
1596,6,200,0,logistic,42,0.8070953436807096
1597,7,200,0,logistic,42,0.8044444444444444
1598,8,200,0,logistic,42,0.8093126385809313
1599,9,200,0,logistic,42,0.8177777777777778
1600,0,200,0,logistic,43,0.8137472283813747
1601,1,200,0,logistic,43,0.8066666666666666
1602,2,200,0,logistic,43,0.802660753880266
1603,3,200,0,logistic,43,0.8177777777777778
1604,4,200,0,logistic,43,0.8292682926829268
1605,5,200,0,logistic,43,0.7844444444444445
1606,6,200,0,logistic,43,0.8159645232815964
1607,7,200,0,logistic,43,0.7822222222222223
1608,8,200,0,logistic,43,0.8004434589800443
1609,9,200,0,logistic,43,0.8111111111111111
1610,0,200,0,logistic,44,0.835920177383592
1611,1,200,0,logistic,44,0.7955555555555556
1612,2,200,0,logistic,44,0.7960088691796009
1613,3,200,0,logistic,44,0.7644444444444445
1614,4,200,0,logistic,44,0.7893569844789357
1615,5,200,0,logistic,44,0.8066666666666666
1616,6,200,0,logistic,44,0.7871396895787139
1617,7,200,0,logistic,44,0.8
1618,8,200,0,logistic,44,0.8070953436807096
1619,9,200,0,logistic,44,0.8022222222222222
1620,0,200,0,logistic,45,0.7960088691796009
1621,1,200,0,logistic,45,0.8377777777777777
1622,2,200,0,logistic,45,0.8070953436807096
1623,3,200,0,logistic,45,0.8177777777777778
1624,4,200,0,logistic,45,0.8536585365853658
1625,5,200,0,logistic,45,0.8111111111111111
1626,6,200,0,logistic,45,0.8248337028824834
1627,7,200,0,logistic,45,0.7977777777777778
1628,8,200,0,logistic,45,0.8203991130820399
1629,9,200,0,logistic,45,0.7888888888888889
1630,0,200,0,logistic,46,0.8203991130820399
1631,1,200,0,logistic,46,0.8044444444444444
1632,2,200,0,logistic,46,0.8137472283813747
1633,3,200,0,logistic,46,0.82
1634,4,200,0,logistic,46,0.811529933481153
1635,5,200,0,logistic,46,0.8044444444444444
1636,6,200,0,logistic,46,0.8314855875831486
1637,7,200,0,logistic,46,0.8044444444444444
1638,8,200,0,logistic,46,0.8203991130820399
1639,9,200,0,logistic,46,0.8111111111111111
1640,0,200,0,logistic,47,0.7937915742793792
1641,1,200,0,logistic,47,0.8244444444444444
1642,2,200,0,logistic,47,0.8314855875831486
1643,3,200,0,logistic,47,0.8622222222222222
1644,4,200,0,logistic,47,0.8159645232815964
1645,5,200,0,logistic,47,0.8111111111111111
1646,6,200,0,logistic,47,0.7960088691796009
1647,7,200,0,logistic,47,0.86
1648,8,200,0,logistic,47,0.8337028824833703
1649,9,200,0,logistic,47,0.8244444444444444
1650,0,200,0,logistic,48,0.8203991130820399
1651,1,200,0,logistic,48,0.8
1652,2,200,0,logistic,48,0.835920177383592
1653,3,200,0,logistic,48,0.8177777777777778
1654,4,200,0,logistic,48,0.8093126385809313
1655,5,200,0,logistic,48,0.8511111111111112
1656,6,200,0,logistic,48,0.8514412416851441
1657,7,200,0,logistic,48,0.8266666666666667
1658,8,200,0,logistic,48,0.8270509977827051
1659,9,200,0,logistic,48,0.8444444444444444
1660,0,200,0,logistic,49,0.8048780487804879
1661,1,200,0,logistic,49,0.8022222222222222
1662,2,200,0,logistic,49,0.8514412416851441
1663,3,200,0,logistic,49,0.8177777777777778
1664,4,200,0,logistic,49,0.7893569844789357
1665,5,200,0,logistic,49,0.8377777777777777
1666,6,200,0,logistic,49,0.8691796008869179
1667,7,200,0,logistic,49,0.8177777777777778
1668,8,200,0,logistic,49,0.8270509977827051
1669,9,200,0,logistic,49,0.8066666666666666
1670,0,200,0,logistic,50,0.7960088691796009
1671,1,200,0,logistic,50,0.8155555555555556
1672,2,200,0,logistic,50,0.8248337028824834
1673,3,200,0,logistic,50,0.8355555555555556
1674,4,200,0,logistic,50,0.8226164079822617
1675,5,200,0,logistic,50,0.7955555555555556
1676,6,200,0,logistic,50,0.8536585365853658
1677,7,200,0,logistic,50,0.8311111111111111
1678,8,200,0,logistic,50,0.8248337028824834
1679,9,200,0,logistic,50,0.8133333333333334
1680,0,200,0,logistic,51,0.802660753880266
1681,1,200,0,logistic,51,0.8355555555555556
1682,2,200,0,logistic,51,0.8226164079822617
1683,3,200,0,logistic,51,0.8311111111111111
1684,4,200,0,logistic,51,0.8248337028824834
1685,5,200,0,logistic,51,0.8155555555555556
1686,6,200,0,logistic,51,0.8403547671840355
1687,7,200,0,logistic,51,0.8155555555555556
1688,8,200,0,logistic,51,0.8226164079822617
1689,9,200,0,logistic,51,0.8311111111111111
1690,0,200,0,logistic,52,0.8248337028824834
1691,1,200,0,logistic,52,0.8444444444444444
1692,2,200,0,logistic,52,0.8381374722838137
1693,3,200,0,logistic,52,0.8222222222222222
1694,4,200,0,logistic,52,0.8403547671840355
1695,5,200,0,logistic,52,0.8044444444444444
1696,6,200,0,logistic,52,0.8248337028824834
1697,7,200,0,logistic,52,0.8133333333333334
1698,8,200,0,logistic,52,0.8181818181818182
1699,9,200,0,logistic,52,0.7977777777777778
1700,0,200,0,logistic,53,0.8226164079822617
1701,1,200,0,logistic,53,0.8155555555555556
1702,2,200,0,logistic,53,0.8314855875831486
1703,3,200,0,logistic,53,0.8266666666666667
1704,4,200,0,logistic,53,0.8403547671840355
1705,5,200,0,logistic,53,0.8222222222222222
1706,6,200,0,logistic,53,0.8314855875831486
1707,7,200,0,logistic,53,0.8311111111111111
1708,8,200,0,logistic,53,0.8337028824833703
1709,9,200,0,logistic,53,0.8355555555555556
1710,0,200,0,logistic,54,0.8337028824833703
1711,1,200,0,logistic,54,0.8266666666666667
1712,2,200,0,logistic,54,0.8425720620842572
1713,3,200,0,logistic,54,0.8555555555555555
1714,4,200,0,logistic,54,0.8093126385809313
1715,5,200,0,logistic,54,0.8444444444444444
1716,6,200,0,logistic,54,0.7960088691796009
1717,7,200,0,logistic,54,0.8511111111111112
1718,8,200,0,logistic,54,0.8381374722838137
1719,9,200,0,logistic,54,0.8333333333333334
1720,0,200,0,logistic,55,0.8536585365853658
1721,1,200,0,logistic,55,0.82
1722,2,200,0,logistic,55,0.844789356984479
1723,3,200,0,logistic,55,0.8377777777777777
1724,4,200,0,logistic,55,0.8470066518847007
1725,5,200,0,logistic,55,0.8155555555555556
1726,6,200,0,logistic,55,0.8425720620842572
1727,7,200,0,logistic,55,0.8466666666666667
1728,8,200,0,logistic,55,0.844789356984479
1729,9,200,0,logistic,55,0.8444444444444444
1730,0,200,0,logistic,56,0.8270509977827051
1731,1,200,0,logistic,56,0.8511111111111112
1732,2,200,0,logistic,56,0.8314855875831486
1733,3,200,0,logistic,56,0.8266666666666667
1734,4,200,0,logistic,56,0.8381374722838137
1735,5,200,0,logistic,56,0.7955555555555556
1736,6,200,0,logistic,56,0.8536585365853658
1737,7,200,0,logistic,56,0.8422222222222222
1738,8,200,0,logistic,56,0.8403547671840355
1739,9,200,0,logistic,56,0.8533333333333334
1740,0,200,0,logistic,57,0.8137472283813747
1741,1,200,0,logistic,57,0.8266666666666667
1742,2,200,0,logistic,57,0.8292682926829268
1743,3,200,0,logistic,57,0.8111111111111111
1744,4,200,0,logistic,57,0.835920177383592
1745,5,200,0,logistic,57,0.82
1746,6,200,0,logistic,57,0.844789356984479
1747,7,200,0,logistic,57,0.8222222222222222
1748,8,200,0,logistic,57,0.8514412416851441
1749,9,200,0,logistic,57,0.8288888888888889
1750,0,200,0,logistic,58,0.835920177383592
1751,1,200,0,logistic,58,0.82
1752,2,200,0,logistic,58,0.8337028824833703
1753,3,200,0,logistic,58,0.8422222222222222
1754,4,200,0,logistic,58,0.811529933481153
1755,5,200,0,logistic,58,0.8044444444444444
