,fold,layer_size,momentum_value,activation_value,feature_number,score
1215,5,200,0,relu,4,0.6088888888888889
1216,6,200,0,relu,4,0.6252771618625277
1217,7,200,0,relu,4,0.6066666666666667
1218,8,200,0,relu,4,0.6075388026607539
1219,9,200,0,relu,4,0.6088888888888889
1220,0,200,0,relu,5,0.5853658536585366
1221,1,200,0,relu,5,0.6511111111111111
1222,2,200,0,relu,5,0.6319290465631929
1223,3,200,0,relu,5,0.6244444444444445
1224,4,200,0,relu,5,0.623059866962306
1225,5,200,0,relu,5,0.6311111111111111
1226,6,200,0,relu,5,0.5942350332594235
1227,7,200,0,relu,5,0.6333333333333333
1228,8,200,0,relu,5,0.6075388026607539
1229,9,200,0,relu,5,0.5955555555555555
1230,0,200,0,relu,6,0.5898004434589801
1231,1,200,0,relu,6,0.5155555555555555
1232,2,200,0,relu,6,0.48337028824833705
1233,3,200,0,relu,6,0.5088888888888888
1234,4,200,0,relu,6,0.5809312638580931
1235,5,200,0,relu,6,0.5977777777777777
1236,6,200,0,relu,6,0.6097560975609756
1237,7,200,0,relu,6,0.6333333333333333
1238,8,200,0,relu,6,0.6075388026607539
1239,9,200,0,relu,6,0.5177777777777778
1240,0,200,0,relu,7,0.614190687361419
1241,1,200,0,relu,7,0.6133333333333333
1242,2,200,0,relu,7,0.6407982261640798
1243,3,200,0,relu,7,0.6444444444444445
1244,4,200,0,relu,7,0.6031042128603105
1245,5,200,0,relu,7,0.6177777777777778
1246,6,200,0,relu,7,0.6252771618625277
1247,7,200,0,relu,7,0.5688888888888889
1248,8,200,0,relu,7,0.5055432372505543
1249,9,200,0,relu,7,0.6133333333333333
1250,0,200,0,relu,8,0.6164079822616408
1251,1,200,0,relu,8,0.5711111111111111
1252,2,200,0,relu,8,0.6496674057649667
1253,3,200,0,relu,8,0.6177777777777778
1254,4,200,0,relu,8,0.6319290465631929
1255,5,200,0,relu,8,0.6066666666666667
1256,6,200,0,relu,8,0.6363636363636364
1257,7,200,0,relu,8,0.6244444444444445
1258,8,200,0,relu,8,0.6208425720620843
1259,9,200,0,relu,8,0.6155555555555555
1260,0,200,0,relu,9,0.6940133037694013
1261,1,200,0,relu,9,0.7155555555555555
1262,2,200,0,relu,9,0.7028824833702882
1263,3,200,0,relu,9,0.7422222222222222
1264,4,200,0,relu,9,0.6784922394678492
1265,5,200,0,relu,9,0.68
1266,6,200,0,relu,9,0.6851441241685144
1267,7,200,0,relu,9,0.7066666666666667
1268,8,200,0,relu,9,0.7028824833702882
1269,9,200,0,relu,9,0.7066666666666667
1270,0,200,0,relu,10,0.7516629711751663
1271,1,200,0,relu,10,0.6977777777777778
1272,2,200,0,relu,10,0.6718403547671841
1273,3,200,0,relu,10,0.7377777777777778
1274,4,200,0,relu,10,0.7184035476718403
1275,5,200,0,relu,10,0.7311111111111112
1276,6,200,0,relu,10,0.7117516629711752
1277,7,200,0,relu,10,0.7422222222222222
1278,8,200,0,relu,10,0.7250554323725056
1279,9,200,0,relu,10,0.7111111111111111
1280,0,200,0,relu,11,0.7450110864745011
1281,1,200,0,relu,11,0.7111111111111111
1282,2,200,0,relu,11,0.7228381374722838
1283,3,200,0,relu,11,0.7422222222222222
1284,4,200,0,relu,11,0.7006651884700665
1285,5,200,0,relu,11,0.7133333333333334
1286,6,200,0,relu,11,0.7427937915742794
1287,7,200,0,relu,11,0.7155555555555555
1288,8,200,0,relu,11,0.7339246119733924
1289,9,200,0,relu,11,0.7222222222222222
1290,0,200,0,relu,12,0.7405764966740577
1291,1,200,0,relu,12,0.7577777777777778
1292,2,200,0,relu,12,0.7117516629711752
1293,3,200,0,relu,12,0.7355555555555555
1294,4,200,0,relu,12,0.7228381374722838
1295,5,200,0,relu,12,0.7577777777777778
1296,6,200,0,relu,12,0.6917960088691796
1297,7,200,0,relu,12,0.7511111111111111
1298,8,200,0,relu,12,0.6917960088691796
1299,9,200,0,relu,12,0.7333333333333333
1300,0,200,0,relu,13,0.7228381374722838
1301,1,200,0,relu,13,0.7555555555555555
1302,2,200,0,relu,13,0.753880266075388
1303,3,200,0,relu,13,0.7666666666666667
1304,4,200,0,relu,13,0.6651884700665188
1305,5,200,0,relu,13,0.6533333333333333
1306,6,200,0,relu,13,0.7272727272727273
1307,7,200,0,relu,13,0.7555555555555555
1308,8,200,0,relu,13,0.7095343680709535
1309,9,200,0,relu,13,0.7511111111111111
1310,0,200,0,relu,14,0.7804878048780488
1311,1,200,0,relu,14,0.7555555555555555
1312,2,200,0,relu,14,0.7405764966740577
1313,3,200,0,relu,14,0.7555555555555555
1314,4,200,0,relu,14,0.7472283813747228
1315,5,200,0,relu,14,0.7555555555555555
1316,6,200,0,relu,14,0.7694013303769401
1317,7,200,0,relu,14,0.7288888888888889
1318,8,200,0,relu,14,0.7250554323725056
1319,9,200,0,relu,14,0.7577777777777778
1320,0,200,0,relu,15,0.7516629711751663
1321,1,200,0,relu,15,0.7711111111111111
1322,2,200,0,relu,15,0.7671840354767184
1323,3,200,0,relu,15,0.7488888888888889
1324,4,200,0,relu,15,0.7738359201773836
1325,5,200,0,relu,15,0.7266666666666667
1326,6,200,0,relu,15,0.7627494456762749
1327,7,200,0,relu,15,0.7533333333333333
1328,8,200,0,relu,15,0.7494456762749445
1329,9,200,0,relu,15,0.7133333333333334
1330,0,200,0,relu,16,0.729490022172949
1331,1,200,0,relu,16,0.7644444444444445
1332,2,200,0,relu,16,0.7427937915742794
1333,3,200,0,relu,16,0.7488888888888889
1334,4,200,0,relu,16,0.7782705099778271
1335,5,200,0,relu,16,0.7533333333333333
1336,6,200,0,relu,16,0.7494456762749445
1337,7,200,0,relu,16,0.7555555555555555
1338,8,200,0,relu,16,0.7960088691796009
1339,9,200,0,relu,16,0.7622222222222222
1340,0,200,0,relu,17,0.7804878048780488
1341,1,200,0,relu,17,0.7511111111111111
1342,2,200,0,relu,17,0.753880266075388
1343,3,200,0,relu,17,0.7777777777777778
1344,4,200,0,relu,17,0.729490022172949
1345,5,200,0,relu,17,0.7755555555555556
1346,6,200,0,relu,17,0.7716186252771619
1347,7,200,0,relu,17,0.7511111111111111
1348,8,200,0,relu,17,0.753880266075388
1349,9,200,0,relu,17,0.7844444444444445
1350,0,200,0,relu,18,0.738359201773836
1351,1,200,0,relu,18,0.7977777777777778
1352,2,200,0,relu,18,0.753880266075388
1353,3,200,0,relu,18,0.7488888888888889
1354,4,200,0,relu,18,0.7427937915742794
1355,5,200,0,relu,18,0.76
1356,6,200,0,relu,18,0.753880266075388
1357,7,200,0,relu,18,0.7577777777777778
1358,8,200,0,relu,18,0.7361419068736141
1359,9,200,0,relu,18,0.7444444444444445
1360,0,200,0,relu,19,0.7605321507760532
1361,1,200,0,relu,19,0.7377777777777778
1362,2,200,0,relu,19,0.7871396895787139
1363,3,200,0,relu,19,0.7622222222222222
1364,4,200,0,relu,19,0.7560975609756098
1365,5,200,0,relu,19,0.7822222222222223
1366,6,200,0,relu,19,0.7627494456762749
1367,7,200,0,relu,19,0.7711111111111111
1368,8,200,0,relu,19,0.7583148558758315
1369,9,200,0,relu,19,0.7444444444444445
1370,0,200,0,relu,20,0.7450110864745011
1371,1,200,0,relu,20,0.7644444444444445
1372,2,200,0,relu,20,0.7450110864745011
1373,3,200,0,relu,20,0.7733333333333333
1374,4,200,0,relu,20,0.7560975609756098
1375,5,200,0,relu,20,0.78
1376,6,200,0,relu,20,0.7627494456762749
1377,7,200,0,relu,20,0.7755555555555556
1378,8,200,0,relu,20,0.7738359201773836
1379,9,200,0,relu,20,0.7755555555555556
1380,0,200,0,relu,21,0.7649667405764967
1381,1,200,0,relu,21,0.7644444444444445
1382,2,200,0,relu,21,0.7317073170731707
1383,3,200,0,relu,21,0.7822222222222223
1384,4,200,0,relu,21,0.7627494456762749
1385,5,200,0,relu,21,0.7422222222222222
1386,6,200,0,relu,21,0.7472283813747228
1387,7,200,0,relu,21,0.7844444444444445
1388,8,200,0,relu,21,0.7804878048780488
1389,9,200,0,relu,21,0.7333333333333333
1390,0,200,0,relu,22,0.7605321507760532
1391,1,200,0,relu,22,0.7333333333333333
1392,2,200,0,relu,22,0.7605321507760532
1393,3,200,0,relu,22,0.7711111111111111
1394,4,200,0,relu,22,0.7738359201773836
1395,5,200,0,relu,22,0.7733333333333333
1396,6,200,0,relu,22,0.7760532150776053
1397,7,200,0,relu,22,0.7844444444444445
1398,8,200,0,relu,22,0.7516629711751663
1399,9,200,0,relu,22,0.7511111111111111
1400,0,200,0,relu,23,0.7738359201773836
1401,1,200,0,relu,23,0.7666666666666667
1402,2,200,0,relu,23,0.7694013303769401
1403,3,200,0,relu,23,0.7777777777777778
1404,4,200,0,relu,23,0.7982261640798226
1405,5,200,0,relu,23,0.7333333333333333
1406,6,200,0,relu,23,0.7427937915742794
1407,7,200,0,relu,23,0.7333333333333333
1408,8,200,0,relu,23,0.7827050997782705
1409,9,200,0,relu,23,0.7844444444444445
1410,0,200,0,relu,24,0.7184035476718403
1411,1,200,0,relu,24,0.76
1412,2,200,0,relu,24,0.7583148558758315
1413,3,200,0,relu,24,0.7822222222222223
1414,4,200,0,relu,24,0.7228381374722838
1415,5,200,0,relu,24,0.7666666666666667
1416,6,200,0,relu,24,0.7716186252771619
1417,7,200,0,relu,24,0.7666666666666667
1418,8,200,0,relu,24,0.7494456762749445
1419,9,200,0,relu,24,0.7711111111111111
1420,0,200,0,relu,25,0.7605321507760532
1421,1,200,0,relu,25,0.7511111111111111
1422,2,200,0,relu,25,0.7760532150776053
1423,3,200,0,relu,25,0.76
1424,4,200,0,relu,25,0.7804878048780488
1425,5,200,0,relu,25,0.7755555555555556
1426,6,200,0,relu,25,0.7760532150776053
1427,7,200,0,relu,25,0.7244444444444444
1428,8,200,0,relu,25,0.7937915742793792
1429,9,200,0,relu,25,0.7711111111111111
1430,0,200,0,relu,26,0.7915742793791575
1431,1,200,0,relu,26,0.7666666666666667
1432,2,200,0,relu,26,0.7694013303769401
1433,3,200,0,relu,26,0.7666666666666667
1434,4,200,0,relu,26,0.7494456762749445
1435,5,200,0,relu,26,0.7733333333333333
1436,6,200,0,relu,26,0.7605321507760532
1437,7,200,0,relu,26,0.7577777777777778
1438,8,200,0,relu,26,0.7627494456762749
1439,9,200,0,relu,26,0.7555555555555555
1440,0,200,0,relu,27,0.7649667405764967
1441,1,200,0,relu,27,0.76
1442,2,200,0,relu,27,0.7671840354767184
1443,3,200,0,relu,27,0.7777777777777778
1444,4,200,0,relu,27,0.7494456762749445
1445,5,200,0,relu,27,0.7644444444444445
1446,6,200,0,relu,27,0.7738359201773836
1447,7,200,0,relu,27,0.7555555555555555
1448,8,200,0,relu,27,0.7605321507760532
1449,9,200,0,relu,27,0.7555555555555555
1450,0,200,0,relu,28,0.7694013303769401
1451,1,200,0,relu,28,0.7755555555555556
1452,2,200,0,relu,28,0.7494456762749445
1453,3,200,0,relu,28,0.7155555555555555
1454,4,200,0,relu,28,0.7804878048780488
1455,5,200,0,relu,28,0.7822222222222223
1456,6,200,0,relu,28,0.738359201773836
1457,7,200,0,relu,28,0.7688888888888888
1458,8,200,0,relu,28,0.7405764966740577
1459,9,200,0,relu,28,0.7622222222222222
1460,0,200,0,relu,29,0.7649667405764967
1461,1,200,0,relu,29,0.7888888888888889
1462,2,200,0,relu,29,0.7605321507760532
1463,3,200,0,relu,29,0.78
1464,4,200,0,relu,29,0.7738359201773836
1465,5,200,0,relu,29,0.7888888888888889
1466,6,200,0,relu,29,0.7494456762749445
1467,7,200,0,relu,29,0.7844444444444445
1468,8,200,0,relu,29,0.8004434589800443
1469,9,200,0,relu,29,0.7377777777777778
1470,0,200,0,relu,30,0.7694013303769401
1471,1,200,0,relu,30,0.7955555555555556
1472,2,200,0,relu,30,0.7671840354767184
1473,3,200,0,relu,30,0.7844444444444445
1474,4,200,0,relu,30,0.7605321507760532
1475,5,200,0,relu,30,0.7644444444444445
1476,6,200,0,relu,30,0.7560975609756098
1477,7,200,0,relu,30,0.7933333333333333
1478,8,200,0,relu,30,0.7960088691796009
1479,9,200,0,relu,30,0.7733333333333333
1480,0,200,0,relu,31,0.7738359201773836
1481,1,200,0,relu,31,0.7555555555555555
1482,2,200,0,relu,31,0.7804878048780488
1483,3,200,0,relu,31,0.7666666666666667
1484,4,200,0,relu,31,0.7649667405764967
1485,5,200,0,relu,31,0.7844444444444445
1486,6,200,0,relu,31,0.7849223946784922
1487,7,200,0,relu,31,0.7755555555555556
1488,8,200,0,relu,31,0.7605321507760532
1489,9,200,0,relu,31,0.7622222222222222
1490,0,200,0,relu,32,0.7893569844789357
1491,1,200,0,relu,32,0.7444444444444445
1492,2,200,0,relu,32,0.7849223946784922
1493,3,200,0,relu,32,0.78
1494,4,200,0,relu,32,0.7782705099778271
1495,5,200,0,relu,32,0.7355555555555555
1496,6,200,0,relu,32,0.7804878048780488
1497,7,200,0,relu,32,0.7733333333333333
1498,8,200,0,relu,32,0.7716186252771619
1499,9,200,0,relu,32,0.7644444444444445
1500,0,200,0,relu,33,0.7871396895787139
1501,1,200,0,relu,33,0.7733333333333333
1502,2,200,0,relu,33,0.7716186252771619
1503,3,200,0,relu,33,0.7644444444444445
1504,4,200,0,relu,33,0.7716186252771619
1505,5,200,0,relu,33,0.7622222222222222
1506,6,200,0,relu,33,0.7671840354767184
1507,7,200,0,relu,33,0.7911111111111111
1508,8,200,0,relu,33,0.7782705099778271
1509,9,200,0,relu,33,0.7688888888888888
1510,0,200,0,relu,34,0.7937915742793792
1511,1,200,0,relu,34,0.7622222222222222
1512,2,200,0,relu,34,0.7915742793791575
1513,3,200,0,relu,34,0.7533333333333333
1514,4,200,0,relu,34,0.7716186252771619
1515,5,200,0,relu,34,0.7755555555555556
1516,6,200,0,relu,34,0.720620842572062
1517,7,200,0,relu,34,0.7733333333333333
1518,8,200,0,relu,34,0.7849223946784922
1519,9,200,0,relu,34,0.78
1520,0,200,0,relu,35,0.7605321507760532
1521,1,200,0,relu,35,0.7844444444444445
1522,2,200,0,relu,35,0.7694013303769401
1523,3,200,0,relu,35,0.7688888888888888
1524,4,200,0,relu,35,0.7960088691796009
1525,5,200,0,relu,35,0.7777777777777778
1526,6,200,0,relu,35,0.8004434589800443
1527,7,200,0,relu,35,0.7733333333333333
1528,8,200,0,relu,35,0.811529933481153
1529,9,200,0,relu,35,0.7555555555555555
1530,0,200,0,relu,36,0.8004434589800443
1531,1,200,0,relu,36,0.7733333333333333
1532,2,200,0,relu,36,0.8070953436807096
1533,3,200,0,relu,36,0.8155555555555556
1534,4,200,0,relu,36,0.7849223946784922
1535,5,200,0,relu,36,0.7688888888888888
1536,6,200,0,relu,36,0.7694013303769401
1537,7,200,0,relu,36,0.8066666666666666
1538,8,200,0,relu,36,0.7893569844789357
1539,9,200,0,relu,36,0.8022222222222222
1540,0,200,0,relu,37,0.7782705099778271
1541,1,200,0,relu,37,0.7622222222222222
1542,2,200,0,relu,37,0.7827050997782705
1543,3,200,0,relu,37,0.7422222222222222
1544,4,200,0,relu,37,0.7849223946784922
1545,5,200,0,relu,37,0.7577777777777778
1546,6,200,0,relu,37,0.7716186252771619
1547,7,200,0,relu,37,0.7977777777777778
1548,8,200,0,relu,37,0.7605321507760532
1549,9,200,0,relu,37,0.7977777777777778
1550,0,200,0,relu,38,0.8181818181818182
1551,1,200,0,relu,38,0.7844444444444445
1552,2,200,0,relu,38,0.7982261640798226
1553,3,200,0,relu,38,0.7911111111111111
1554,4,200,0,relu,38,0.7804878048780488
1555,5,200,0,relu,38,0.7977777777777778
1556,6,200,0,relu,38,0.7694013303769401
1557,7,200,0,relu,38,0.7644444444444445
1558,8,200,0,relu,38,0.8048780487804879
1559,9,200,0,relu,38,0.7777777777777778
1560,0,200,0,relu,39,0.7849223946784922
1561,1,200,0,relu,39,0.7844444444444445
1562,2,200,0,relu,39,0.7915742793791575
1563,3,200,0,relu,39,0.7777777777777778
1564,4,200,0,relu,39,0.7871396895787139
1565,5,200,0,relu,39,0.7911111111111111
1566,6,200,0,relu,39,0.7782705099778271
1567,7,200,0,relu,39,0.7911111111111111
1568,8,200,0,relu,39,0.8004434589800443
1569,9,200,0,relu,39,0.7777777777777778
1570,0,200,0,relu,40,0.7627494456762749
1571,1,200,0,relu,40,0.8244444444444444
1572,2,200,0,relu,40,0.811529933481153
1573,3,200,0,relu,40,0.7711111111111111
1574,4,200,0,relu,40,0.7937915742793792
1575,5,200,0,relu,40,0.7977777777777778
1576,6,200,0,relu,40,0.8093126385809313
1577,7,200,0,relu,40,0.8022222222222222
1578,8,200,0,relu,40,0.7982261640798226
1579,9,200,0,relu,40,0.7733333333333333
1580,0,200,0,relu,41,0.8048780487804879
1581,1,200,0,relu,41,0.8111111111111111
1582,2,200,0,relu,41,0.7782705099778271
1583,3,200,0,relu,41,0.7933333333333333
1584,4,200,0,relu,41,0.7982261640798226
1585,5,200,0,relu,41,0.8022222222222222
1586,6,200,0,relu,41,0.7738359201773836
1587,7,200,0,relu,41,0.7933333333333333
1588,8,200,0,relu,41,0.811529933481153
1589,9,200,0,relu,41,0.7777777777777778
1590,0,200,0,relu,42,0.7627494456762749
1591,1,200,0,relu,42,0.8111111111111111
1592,2,200,0,relu,42,0.8203991130820399
1593,3,200,0,relu,42,0.7822222222222223
1594,4,200,0,relu,42,0.7760532150776053
1595,5,200,0,relu,42,0.7844444444444445
1596,6,200,0,relu,42,0.7982261640798226
1597,7,200,0,relu,42,0.8111111111111111
1598,8,200,0,relu,42,0.7738359201773836
1599,9,200,0,relu,42,0.8
1600,0,200,0,relu,43,0.8004434589800443
1601,1,200,0,relu,43,0.7577777777777778
1602,2,200,0,relu,43,0.8093126385809313
1603,3,200,0,relu,43,0.8022222222222222
1604,4,200,0,relu,43,0.7982261640798226
1605,5,200,0,relu,43,0.8022222222222222
1606,6,200,0,relu,43,0.8093126385809313
1607,7,200,0,relu,43,0.8066666666666666
1608,8,200,0,relu,43,0.8048780487804879
1609,9,200,0,relu,43,0.8222222222222222
1610,0,200,0,relu,44,0.8070953436807096
1611,1,200,0,relu,44,0.7711111111111111
1612,2,200,0,relu,44,0.7716186252771619
1613,3,200,0,relu,44,0.7933333333333333
1614,4,200,0,relu,44,0.7893569844789357
1615,5,200,0,relu,44,0.8355555555555556
1616,6,200,0,relu,44,0.7893569844789357
1617,7,200,0,relu,44,0.7755555555555556
1618,8,200,0,relu,44,0.8070953436807096
1619,9,200,0,relu,44,0.8066666666666666
1620,0,200,0,relu,45,0.8337028824833703
1621,1,200,0,relu,45,0.8
1622,2,200,0,relu,45,0.7893569844789357
1623,3,200,0,relu,45,0.8066666666666666
1624,4,200,0,relu,45,0.7982261640798226
1625,5,200,0,relu,45,0.7688888888888888
1626,6,200,0,relu,45,0.7937915742793792
1627,7,200,0,relu,45,0.8155555555555556
1628,8,200,0,relu,45,0.802660753880266
1629,9,200,0,relu,45,0.8044444444444444
1630,0,200,0,relu,46,0.8004434589800443
1631,1,200,0,relu,46,0.8177777777777778
1632,2,200,0,relu,46,0.8270509977827051
1633,3,200,0,relu,46,0.7844444444444445
1634,4,200,0,relu,46,0.7937915742793792
1635,5,200,0,relu,46,0.8022222222222222
1636,6,200,0,relu,46,0.7960088691796009
1637,7,200,0,relu,46,0.7866666666666666
1638,8,200,0,relu,46,0.8048780487804879
1639,9,200,0,relu,46,0.7933333333333333
1640,0,200,0,relu,47,0.8070953436807096
1641,1,200,0,relu,47,0.8133333333333334
1642,2,200,0,relu,47,0.8159645232815964
1643,3,200,0,relu,47,0.7911111111111111
1644,4,200,0,relu,47,0.8159645232815964
1645,5,200,0,relu,47,0.8088888888888889
1646,6,200,0,relu,47,0.8248337028824834
1647,7,200,0,relu,47,0.7844444444444445
1648,8,200,0,relu,47,0.7960088691796009
1649,9,200,0,relu,47,0.8177777777777778
1650,0,200,0,relu,48,0.811529933481153
1651,1,200,0,relu,48,0.7955555555555556
1652,2,200,0,relu,48,0.811529933481153
1653,3,200,0,relu,48,0.8333333333333334
1654,4,200,0,relu,48,0.7937915742793792
1655,5,200,0,relu,48,0.7977777777777778
1656,6,200,0,relu,48,0.7827050997782705
1657,7,200,0,relu,48,0.7955555555555556
1658,8,200,0,relu,48,0.8226164079822617
1659,9,200,0,relu,48,0.8155555555555556
1660,0,200,0,relu,49,0.8337028824833703
1661,1,200,0,relu,49,0.7866666666666666
1662,2,200,0,relu,49,0.8159645232815964
1663,3,200,0,relu,49,0.7977777777777778
1664,4,200,0,relu,49,0.8403547671840355
1665,5,200,0,relu,49,0.8066666666666666
1666,6,200,0,relu,49,0.8337028824833703
1667,7,200,0,relu,49,0.82
1668,8,200,0,relu,49,0.8159645232815964
1669,9,200,0,relu,49,0.8355555555555556
1670,0,200,0,relu,50,0.811529933481153
1671,1,200,0,relu,50,0.8
1672,2,200,0,relu,50,0.8093126385809313
1673,3,200,0,relu,50,0.8288888888888889
1674,4,200,0,relu,50,0.7915742793791575
1675,5,200,0,relu,50,0.8311111111111111
1676,6,200,0,relu,50,0.8137472283813747
1677,7,200,0,relu,50,0.8244444444444444
1678,8,200,0,relu,50,0.8137472283813747
1679,9,200,0,relu,50,0.84
1680,0,200,0,relu,51,0.8270509977827051
1681,1,200,0,relu,51,0.8133333333333334
1682,2,200,0,relu,51,0.8226164079822617
1683,3,200,0,relu,51,0.8155555555555556
1684,4,200,0,relu,51,0.8337028824833703
1685,5,200,0,relu,51,0.8022222222222222
1686,6,200,0,relu,51,0.8093126385809313
1687,7,200,0,relu,51,0.8222222222222222
1688,8,200,0,relu,51,0.8093126385809313
1689,9,200,0,relu,51,0.7977777777777778
1690,0,200,0,relu,52,0.8137472283813747
1691,1,200,0,relu,52,0.8133333333333334
1692,2,200,0,relu,52,0.8337028824833703
1693,3,200,0,relu,52,0.8288888888888889
1694,4,200,0,relu,52,0.7915742793791575
1695,5,200,0,relu,52,0.8088888888888889
1696,6,200,0,relu,52,0.8093126385809313
1697,7,200,0,relu,52,0.7933333333333333
1698,8,200,0,relu,52,0.8137472283813747
1699,9,200,0,relu,52,0.8511111111111112
1700,0,200,0,relu,53,0.811529933481153
1701,1,200,0,relu,53,0.8222222222222222
1702,2,200,0,relu,53,0.844789356984479
1703,3,200,0,relu,53,0.84
1704,4,200,0,relu,53,0.8203991130820399
1705,5,200,0,relu,53,0.8133333333333334
1706,6,200,0,relu,53,0.8093126385809313
1707,7,200,0,relu,53,0.8311111111111111
1708,8,200,0,relu,53,0.8270509977827051
1709,9,200,0,relu,53,0.8044444444444444
1710,0,200,0,relu,54,0.8314855875831486
1711,1,200,0,relu,54,0.82
1712,2,200,0,relu,54,0.8137472283813747
1713,3,200,0,relu,54,0.8
1714,4,200,0,relu,54,0.8159645232815964
1715,5,200,0,relu,54,0.8044444444444444
1716,6,200,0,relu,54,0.8248337028824834
1717,7,200,0,relu,54,0.8466666666666667
1718,8,200,0,relu,54,0.8270509977827051
1719,9,200,0,relu,54,0.8288888888888889
1720,0,200,0,relu,55,0.8226164079822617
1721,1,200,0,relu,55,0.8111111111111111
1722,2,200,0,relu,55,0.8270509977827051
1723,3,200,0,relu,55,0.8333333333333334
1724,4,200,0,relu,55,0.8159645232815964
1725,5,200,0,relu,55,0.7933333333333333
1726,6,200,0,relu,55,0.844789356984479
1727,7,200,0,relu,55,0.7844444444444445
1728,8,200,0,relu,55,0.835920177383592
1729,9,200,0,relu,55,0.8333333333333334
1730,0,200,0,relu,56,0.8048780487804879
1731,1,200,0,relu,56,0.8333333333333334
1732,2,200,0,relu,56,0.802660753880266
1733,3,200,0,relu,56,0.8022222222222222
1734,4,200,0,relu,56,0.802660753880266
1735,5,200,0,relu,56,0.8311111111111111
1736,6,200,0,relu,56,0.8181818181818182
1737,7,200,0,relu,56,0.82
1738,8,200,0,relu,56,0.8248337028824834
1739,9,200,0,relu,56,0.8088888888888889
1740,0,200,0,relu,57,0.811529933481153
1741,1,200,0,relu,57,0.8355555555555556
1742,2,200,0,relu,57,0.8337028824833703
1743,3,200,0,relu,57,0.8555555555555555
1744,4,200,0,relu,57,0.8536585365853658
1745,5,200,0,relu,57,0.8333333333333334
1746,6,200,0,relu,57,0.8425720620842572
1747,7,200,0,relu,57,0.8177777777777778
1748,8,200,0,relu,57,0.8292682926829268
1749,9,200,0,relu,57,0.8577777777777778
1750,0,200,0,relu,58,0.8270509977827051
1751,1,200,0,relu,58,0.8244444444444444
1752,2,200,0,relu,58,0.8181818181818182
1753,3,200,0,relu,58,0.84
1754,4,200,0,relu,58,0.835920177383592
1755,5,200,0,relu,58,0.8666666666666667
1756,6,200,0,relu,58,0.8403547671840355
1757,7,200,0,relu,58,0.8177777777777778
1758,8,200,0,relu,58,0.8093126385809313
1759,9,200,0,relu,58,0.8244444444444444
1760,0,200,0,relu,59,0.8159645232815964
1761,1,200,0,relu,59,0.8066666666666666
1762,2,200,0,relu,59,0.8137472283813747
1763,3,200,0,relu,59,0.8377777777777777
1764,4,200,0,relu,59,0.811529933481153
1765,5,200,0,relu,59,0.8066666666666666
1766,6,200,0,relu,59,0.8292682926829268
1767,7,200,0,relu,59,0.8377777777777777
1768,8,200,0,relu,59,0.8070953436807096
1769,9,200,0,relu,59,0.7933333333333333
1770,0,200,0.9,relu,1,0.5099778270509978
1771,1,200,0.9,relu,1,0.5133333333333333
1772,2,200,0.9,relu,1,0.5033259423503326
1773,3,200,0.9,relu,1,0.52
1774,4,200,0.9,relu,1,0.5033259423503326
1775,5,200,0.9,relu,1,0.52
1776,6,200,0.9,relu,1,0.5033259423503326
1777,7,200,0.9,relu,1,0.52
1778,8,200,0.9,relu,1,0.5099778270509978
1779,9,200,0.9,relu,1,0.5133333333333333
1780,0,200,0.9,relu,2,0.5365853658536586
1781,1,200,0.9,relu,2,0.5533333333333333
1782,2,200,0.9,relu,2,0.549889135254989
1783,3,200,0.9,relu,2,0.5533333333333333
1784,4,200,0.9,relu,2,0.541019955654102
1785,5,200,0.9,relu,2,0.5444444444444444
1786,6,200,0.9,relu,2,0.5476718403547672
1787,7,200,0.9,relu,2,0.54
1788,8,200,0.9,relu,2,0.5609756097560976
1789,9,200,0.9,relu,2,0.5288888888888889
1790,0,200,0.9,relu,3,0.5920177383592018
1791,1,200,0.9,relu,3,0.5711111111111111
1792,2,200,0.9,relu,3,0.5587583148558758
1793,3,200,0.9,relu,3,0.5822222222222222
1794,4,200,0.9,relu,3,0.6053215077605322
1795,5,200,0.9,relu,3,0.5644444444444444
1796,6,200,0.9,relu,3,0.5764966740576497
1797,7,200,0.9,relu,3,0.5888888888888889
1798,8,200,0.9,relu,3,0.5720620842572062
1799,9,200,0.9,relu,3,0.5755555555555556
1800,0,200,0.9,relu,4,0.614190687361419
1801,1,200,0.9,relu,4,0.62
1802,2,200,0.9,relu,4,0.5875831485587583
1803,3,200,0.9,relu,4,0.6333333333333333
1804,4,200,0.9,relu,4,0.614190687361419
1805,5,200,0.9,relu,4,0.5911111111111111
1806,6,200,0.9,relu,4,0.5964523281596452
1807,7,200,0.9,relu,4,0.6155555555555555
1808,8,200,0.9,relu,4,0.5964523281596452
1809,9,200,0.9,relu,4,0.6044444444444445
1810,0,200,0.9,relu,5,0.6119733924611973
1811,1,200,0.9,relu,5,0.6155555555555555
1812,2,200,0.9,relu,5,0.6164079822616408
1813,3,200,0.9,relu,5,0.6511111111111111
1814,4,200,0.9,relu,5,0.6496674057649667
1815,5,200,0.9,relu,5,0.6044444444444445
1816,6,200,0.9,relu,5,0.614190687361419
1817,7,200,0.9,relu,5,0.6044444444444445
1818,8,200,0.9,relu,5,0.6097560975609756
1819,9,200,0.9,relu,5,0.6288888888888889
1820,0,200,0.9,relu,6,0.6053215077605322
1821,1,200,0.9,relu,6,0.6
1822,2,200,0.9,relu,6,0.5920177383592018
1823,3,200,0.9,relu,6,0.58
